,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1318,000858.SZ,20160104,24.9516,25.0154,23.2383,23.3933,24.8605,-1.4671999999999983,-5.9017,227002.4,601351.7161
1317,000858.SZ,20160105,23.2383,24.2225,22.892,23.694,23.3933,0.3006999999999991,1.2854,373336.99,969314.1769
1316,000858.SZ,20160106,23.612,24.4959,23.4571,24.2225,23.694,0.5285000000000011,2.2305,318305.38,839001.1157
1315,000858.SZ,20160107,23.94,23.94,22.9012,23.0378,24.2225,-1.1846999999999994,-4.8909,66286.01,170483.9893
1314,000858.SZ,20160108,23.4024,24.1132,22.3361,23.612,23.0378,0.5741999999999976,2.4924,322627.22,831205.8228
1313,000858.SZ,20160111,23.1928,23.5573,21.8076,21.9352,23.612,-1.6768,-7.1015,369228.59,917948.5217
1312,000858.SZ,20160112,22.327,22.3635,21.7165,21.9443,21.9352,0.009100000000000108,0.0415,207407.19,501339.6061
1311,000858.SZ,20160113,22.0901,22.7098,21.8896,21.9716,21.9443,0.027300000000000324,0.1244,290892.74,712525.8942
1310,000858.SZ,20160114,21.5069,22.3817,21.3337,22.1448,21.9716,0.17320000000000135,0.7883,212790.2,512968.4057
1309,000858.SZ,20160115,22.0628,22.4182,21.3702,21.5069,22.1448,-0.6378999999999984,-2.8806,197833.61,475468.2879
1308,000858.SZ,20160118,21.3337,22.0628,21.1879,21.8167,21.5069,0.3097999999999992,1.4405,185357.95,443340.8803
1307,000858.SZ,20160119,21.8076,22.7007,21.762,22.7007,21.8167,0.8840000000000003,4.0519,223708.86,549500.9131
1306,000858.SZ,20160120,22.564,22.728,21.8714,22.4273,22.7007,-0.2734000000000023,-1.2044,217816.07,531969.1963
1305,000858.SZ,20160121,22.1265,22.728,21.8805,21.9078,22.4273,-0.5194999999999972,-2.3164,191791.63,469461.0437
1304,000858.SZ,20160122,22.1721,22.2359,21.598,21.9443,21.9078,0.036499999999996646,0.1666,117545.08,282318.771
1303,000858.SZ,20160125,22.1448,22.3544,21.9625,22.2724,21.9443,0.3281000000000027,1.4951,122935.57,299734.983
1302,000858.SZ,20160126,22.2086,22.5002,21.2335,21.4613,22.2724,-0.8110999999999997,-3.6417,176764.24,426670.6617
1301,000858.SZ,20160127,21.4886,21.598,20.5135,20.9145,21.4613,-0.5468000000000011,-2.5478,186772.71,428811.6679
1300,000858.SZ,20160128,20.9145,21.2152,20.5955,20.6685,20.9145,-0.24599999999999866,-1.1762,105102.14,241189.0655
1299,000858.SZ,20160129,20.6685,21.7711,20.6685,21.5615,20.6685,0.8929999999999971,4.3206,165343.25,387052.1598
1298,000858.SZ,20160201,21.5615,22.2815,21.4613,21.8896,21.5615,0.3281000000000027,1.5217,178734.52,431576.062
1297,000858.SZ,20160202,21.9169,22.3908,21.9169,22.0536,21.8896,0.16399999999999793,0.7492,129970.16,316101.8551
1296,000858.SZ,20160203,21.8805,22.1357,21.7438,22.1357,22.0536,0.0821000000000005,0.3723,72084.72,173616.6335
1295,000858.SZ,20160204,22.1903,22.4455,22.1174,22.163,22.1357,0.027300000000000324,0.1233,125692.61,307055.4216
1294,000858.SZ,20160205,22.1994,22.2997,21.5706,21.5798,22.163,-0.5832000000000015,-2.6314,136755.86,327003.5838
1293,000858.SZ,20160215,21.2335,21.361,20.7778,21.2061,21.5798,-0.3736999999999995,-1.7317,128213.95,296921.8457
1292,000858.SZ,20160216,21.3155,21.9898,21.2699,21.9078,21.2061,0.7017000000000024,3.309,130932.45,312618.8687
1291,000858.SZ,20160217,21.8714,22.0081,21.6071,21.8167,21.9078,-0.09110000000000085,-0.4158,101952.24,243537.0731
1290,000858.SZ,20160218,21.9261,21.9625,21.2973,21.3702,21.8167,-0.44650000000000034,-2.0466,209380.87,496341.9157
1289,000858.SZ,20160219,21.3064,21.3884,20.9601,21.2335,21.3702,-0.13670000000000115,-0.6397,178497.81,414793.8538
1288,000858.SZ,20160222,21.4157,21.8349,21.2608,21.7347,21.2335,0.5012000000000008,2.3604,230165.68,544993.6541
1287,000858.SZ,20160223,21.7802,22.1994,21.5433,21.8714,21.7347,0.13670000000000115,0.6289,263639.02,632952.9039
1286,000858.SZ,20160224,21.6891,22.0628,21.598,22.0445,21.8714,0.17309999999999803,0.7914,192974.75,461961.3238
1285,000858.SZ,20160225,22.0445,22.0536,20.7869,21.033,22.0445,-1.011499999999998,-4.5884,219719.99,516805.3398
1284,000858.SZ,20160226,21.1241,21.7073,20.8963,21.361,21.033,0.3279999999999994,1.5595,108123.76,251715.0401
1283,000858.SZ,20160229,21.3246,21.4977,20.3313,20.468,21.361,-0.8930000000000007,-4.1805,174954.39,396522.1805
1282,000858.SZ,20160301,20.55,20.9965,20.4315,20.8051,20.468,0.3370999999999995,1.647,113281.45,256938.0218
1281,000858.SZ,20160302,20.7869,21.8258,20.7869,21.7529,20.8051,0.9478000000000009,4.5556,247730.06,580947.7417
1280,000858.SZ,20160303,21.7985,22.9558,21.7529,22.327,21.7529,0.5741000000000014,2.6392,367724.67,907878.8755
1279,000858.SZ,20160304,22.2724,23.2292,22.1539,22.9376,22.327,0.610599999999998,2.7348,528676.52,1323824.4257
