,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1258,601939.SH,20160405,3.8221,3.8538,3.8063,3.8459,3.838,0.007899999999999796,0.2058,1482446.46,716305.127
1257,601939.SH,20160406,3.8301,3.8459,3.8221,3.8301,3.8459,-0.015800000000000036,-0.4108,1102434.08,532909.074
1256,601939.SH,20160407,3.838,3.8459,3.7904,3.7904,3.8301,-0.039699999999999847,-1.0365,1303617.99,626528.683
1255,601939.SH,20160408,3.7904,3.7904,3.7587,3.7746,3.7904,-0.015800000000000036,-0.4168,1133993.05,540022.221
1254,601939.SH,20160411,3.7746,3.8221,3.7746,3.8063,3.7746,0.03169999999999984,0.8398,1223919.6,587026.297
1253,601939.SH,20160412,3.8063,3.8063,3.7746,3.7904,3.8063,-0.015899999999999803,-0.4177,837588.34,399981.611
1252,601939.SH,20160413,3.7983,3.8538,3.7983,3.8221,3.7904,0.03169999999999984,0.8363,2154649.32,1040264.222
1251,601939.SH,20160414,3.8301,3.8459,3.8063,3.8301,3.8221,0.008000000000000007,0.2093,998003.68,481194.386
1250,601939.SH,20160415,3.8301,3.8459,3.8142,3.8301,3.8301,0.0,0.0,1290803.46,622909.61
1249,601939.SH,20160418,3.8221,3.8221,3.7825,3.7904,3.8301,-0.039699999999999847,-1.0365,1076709.58,515874.358
1248,601939.SH,20160419,3.8063,3.8063,3.7746,3.7904,3.7904,0.0,0.0,783752.2,374149.949
1247,601939.SH,20160420,3.7983,3.7983,3.6873,3.727,3.7904,-0.06340000000000012,-1.6726,2361905.61,1111918.955
1246,601939.SH,20160421,3.719,3.7428,3.7111,3.719,3.727,-0.008000000000000007,-0.2146,1062873.82,499156.945
1245,601939.SH,20160422,3.7111,3.7349,3.7032,3.727,3.719,0.008000000000000007,0.2151,771020.84,361848.607
1244,601939.SH,20160425,3.727,3.727,3.6953,3.719,3.727,-0.008000000000000007,-0.2146,836316.41,391346.04
1243,601939.SH,20160426,3.719,3.727,3.7032,3.727,3.719,0.008000000000000007,0.2151,680815.3,319126.774
1242,601939.SH,20160427,3.727,3.7349,3.7111,3.7111,3.727,-0.015899999999999803,-0.4266,629436.92,295576.499
1241,601939.SH,20160428,3.719,3.7428,3.7111,3.727,3.7111,0.015899999999999803,0.4284,1126189.03,529160.129
1240,601939.SH,20160429,3.719,3.727,3.7032,3.719,3.727,-0.008000000000000007,-0.2146,731673.55,342816.068
1239,601939.SH,20160503,3.727,3.7666,3.719,3.7587,3.719,0.03970000000000029,1.0675,1401526.61,662329.993
1238,601939.SH,20160504,3.7508,3.7587,3.727,3.7428,3.7587,-0.015900000000000247,-0.423,1166366.01,550460.652
1237,601939.SH,20160505,3.7428,3.7666,3.727,3.7587,3.7428,0.015900000000000247,0.4248,854000.71,403827.627
1236,601939.SH,20160506,3.7587,3.7666,3.719,3.719,3.7587,-0.03970000000000029,-1.0562,1003159.34,473173.576
1235,601939.SH,20160509,3.727,3.727,3.6794,3.6873,3.719,-0.03169999999999984,-0.8524,1017917.46,474851.115
1234,601939.SH,20160510,3.6794,3.7349,3.6794,3.719,3.6873,0.03169999999999984,0.8597,942987.66,441447.177
1233,601939.SH,20160511,3.719,3.7428,3.6953,3.727,3.719,0.008000000000000007,0.2151,705350.78,331020.254
1232,601939.SH,20160512,3.719,3.727,3.6953,3.719,3.727,-0.008000000000000007,-0.2146,580069.79,271204.006
1231,601939.SH,20160513,3.7111,3.727,3.7032,3.719,3.719,0.0,0.0,993852.79,465504.27
1230,601939.SH,20160516,3.7111,3.7349,3.7032,3.727,3.719,0.008000000000000007,0.2151,540093.57,253361.845
1229,601939.SH,20160517,3.727,3.7349,3.7111,3.719,3.727,-0.008000000000000007,-0.2146,408688.32,191673.432
1228,601939.SH,20160518,3.719,3.719,3.6953,3.719,3.719,0.0,0.0,775443.2,362477.124
1227,601939.SH,20160519,3.7111,3.7349,3.7032,3.727,3.719,0.008000000000000007,0.2151,545224.31,255860.433
1226,601939.SH,20160520,3.719,3.7428,3.7111,3.7349,3.727,0.00790000000000024,0.212,657951.38,309273.472
1225,601939.SH,20160523,3.7349,3.7587,3.727,3.7587,3.7349,0.023800000000000043,0.6372,524420.25,248142.052
1224,601939.SH,20160524,3.7587,3.7746,3.7508,3.7666,3.7587,0.007899999999999796,0.2102,602540.6,285941.842
1223,601939.SH,20160525,3.7666,3.7825,3.7587,3.7746,3.7666,0.008000000000000007,0.2124,599844.12,285141.873
1222,601939.SH,20160526,3.7666,3.7825,3.7587,3.7825,3.7746,0.00790000000000024,0.2093,681568.93,324133.63
1221,601939.SH,20160527,3.7825,3.7983,3.7746,3.7904,3.7825,0.007899999999999796,0.2089,442170.05,211120.773
1220,601939.SH,20160530,3.7904,3.8063,3.7746,3.8063,3.7904,0.015899999999999803,0.4195,762080.17,364575.415
1219,601939.SH,20160531,3.7983,3.8856,3.7983,3.8697,3.8063,0.06340000000000012,1.6657,1727872.62,839303.316
1218,601939.SH,20160601,3.8618,3.8697,3.8459,3.8618,3.8697,-0.007899999999999796,-0.2042,955246.05,465104.576
1217,601939.SH,20160602,3.8538,3.8618,3.8459,3.8618,3.8618,0.0,0.0,470531.78,228784.969
1216,601939.SH,20160603,3.8697,3.8935,3.8538,3.8856,3.8618,0.023800000000000043,0.6163,790440.7,386098.585
1215,601939.SH,20160606,3.8776,3.9173,3.8776,3.9094,3.8856,0.023800000000000043,0.6125,810973.41,398386.845
1214,601939.SH,20160607,3.9094,3.9411,3.9094,3.9252,3.9094,0.015799999999999592,0.4042,847966.28,419591.301
1213,601939.SH,20160608,3.9331,3.9331,3.8697,3.8935,3.9252,-0.03169999999999984,-0.8076,775987.83,381420.709
1212,601939.SH,20160613,3.8697,3.9014,3.8618,3.8618,3.8935,-0.03169999999999984,-0.8142,830358.59,406316.491
1211,601939.SH,20160614,3.8618,3.8935,3.8538,3.8935,3.8618,0.03169999999999984,0.8209,651321.16,319144.696
1210,601939.SH,20160615,3.8697,3.9014,3.8618,3.8856,3.8935,-0.007899999999999796,-0.2029,564085.7,276070.734
1209,601939.SH,20160616,3.8776,3.8856,3.8697,3.8776,3.8856,-0.008000000000000007,-0.2059,585289.96,286216.25
1208,601939.SH,20160617,3.8776,3.8935,3.8697,3.8856,3.8776,0.008000000000000007,0.2063,414232.98,202902.369
1207,601939.SH,20160620,3.8935,3.9094,3.8776,3.9014,3.8856,0.015800000000000036,0.4066,438169.22,215053.469
1206,601939.SH,20160621,3.9014,3.9331,3.8935,3.9173,3.9014,0.015899999999999803,0.4075,557755.15,275124.041
1205,601939.SH,20160622,3.9173,3.9411,3.8935,3.9411,3.9173,0.023800000000000043,0.6076,1065332.19,526772.512
1204,601939.SH,20160623,3.9411,3.9728,3.9331,3.9728,3.9411,0.03169999999999984,0.8043,881525.32,440043.342
1203,601939.SH,20160624,3.9649,3.9807,3.8935,3.9331,3.9728,-0.039699999999999847,-0.9993,937329.63,466198.911
1202,601939.SH,20160627,3.9331,3.9569,3.9173,3.9569,3.9331,0.023800000000000043,0.6051,689606.0,342041.996
1201,601939.SH,20160628,3.949,3.9649,3.9411,3.9649,3.9569,0.008000000000000007,0.2022,863719.54,430665.278
1200,601939.SH,20160629,3.9649,3.9728,3.949,3.9728,3.9649,0.007899999999999796,0.1992,1320042.19,659204.963
1199,601939.SH,20160630,3.9655,3.9907,3.9488,3.9823,3.9739,0.008399999999999963,0.2114,1305556.66,617810.277
1198,601939.SH,20160701,3.9823,3.9991,3.9739,3.9907,3.9823,0.008399999999999963,0.2109,578879.09,275472.783
1197,601939.SH,20160704,3.9907,4.041,3.9823,4.0242,3.9907,0.03350000000000053,0.8395,903210.25,433009.452
1196,601939.SH,20160705,4.0158,4.0326,4.0074,4.0326,4.0242,0.008399999999999963,0.2087,818993.69,392469.242
1195,601939.SH,20160706,4.0242,4.041,4.0158,4.0326,4.0326,0.0,0.0,652292.41,313493.442
1194,601939.SH,20160707,4.0326,4.041,4.0158,4.0326,4.0326,0.0,0.0,495878.27,238070.647
1193,601939.SH,20160708,4.0242,4.0326,3.9823,3.9823,4.0326,-0.050300000000000455,-1.2473,539204.1,257236.559
1192,601939.SH,20160711,3.9907,4.041,3.9823,4.0242,3.9823,0.04190000000000049,1.0522,861183.08,413359.898
1191,601939.SH,20160712,4.0326,4.1835,4.0242,4.15,4.0242,0.1257999999999999,3.1261,1688652.52,825989.422
1190,601939.SH,20160713,4.1667,4.3093,4.1667,4.2422,4.15,0.09220000000000006,2.2217,1815161.13,919629.936
1189,601939.SH,20160714,4.2254,4.259,4.1919,4.2003,4.2422,-0.04190000000000005,-0.9877,618017.41,310306.894
1188,601939.SH,20160715,4.217,4.2757,4.2003,4.2673,4.2003,0.06699999999999928,1.5951,805617.55,408571.222
1187,601939.SH,20160718,4.2673,4.3512,4.2673,4.3428,4.2673,0.07550000000000079,1.7693,1575050.34,811952.295
1186,601939.SH,20160719,4.3428,4.3512,4.2757,4.3009,4.3428,-0.04190000000000005,-0.9648,636622.81,326923.422
1185,601939.SH,20160720,4.3009,4.3009,4.2254,4.2338,4.3009,-0.06710000000000083,-1.5601,653858.67,331689.359
1184,601939.SH,20160721,4.2254,4.2841,4.217,4.2506,4.2338,0.016800000000000814,0.3968,633489.12,321541.244
1183,601939.SH,20160722,4.2506,4.2506,4.1919,4.2087,4.2506,-0.04190000000000005,-0.9857,460082.87,231612.847
1182,601939.SH,20160725,4.2087,4.259,4.2003,4.217,4.2087,0.008299999999999308,0.1972,574036.95,288977.4
1181,601939.SH,20160726,4.2087,4.2757,4.2003,4.259,4.217,0.0420000000000007,0.996,583590.88,294832.306
1180,601939.SH,20160727,4.259,4.2673,4.15,4.2338,4.259,-0.025200000000000777,-0.5917,1085912.52,545340.703
1179,601939.SH,20160728,4.217,4.2338,4.2003,4.217,4.2338,-0.016799999999999926,-0.3968,576019.49,289514.12
1178,601939.SH,20160729,4.2087,4.2506,4.2087,4.2422,4.217,0.025200000000000777,0.5976,574778.02,290244.955
1177,601939.SH,20160801,4.2422,4.2757,4.2254,4.2673,4.2422,0.025099999999999234,0.5917,659154.57,334478.63
1176,601939.SH,20160802,4.2673,4.2757,4.2422,4.2673,4.2673,0.0,0.0,402821.56,204644.036
1175,601939.SH,20160803,4.2506,4.2673,4.2254,4.2422,4.2673,-0.025099999999999234,-0.5882,346472.97,175467.896
1174,601939.SH,20160804,4.2422,4.2506,4.2003,4.217,4.2422,-0.025200000000000777,-0.594,606911.66,305135.084
1173,601939.SH,20160805,4.217,4.2422,4.2087,4.2338,4.217,0.016799999999999926,0.3984,472871.9,238531.15
1172,601939.SH,20160808,4.2338,4.259,4.2254,4.259,4.2338,0.025200000000000777,0.5952,542414.06,274879.137
1171,601939.SH,20160809,4.259,4.2925,4.2506,4.2757,4.259,0.01669999999999927,0.3921,641744.56,326819.784
1170,601939.SH,20160810,4.2841,4.2925,4.259,4.2841,4.2757,0.008399999999999963,0.1965,562540.56,287075.388
1169,601939.SH,20160811,4.2757,4.3847,4.2757,4.3512,4.2841,0.06710000000000083,1.5663,1447959.08,752121.934
1168,601939.SH,20160812,4.3596,4.4937,4.3512,4.4853,4.3512,0.13409999999999922,3.0819,1518503.87,803644.625
1167,601939.SH,20160815,4.5105,4.6446,4.4769,4.5775,4.4853,0.09220000000000006,2.0556,1651119.6,899776.588
1166,601939.SH,20160816,4.5775,4.5859,4.435,4.4686,4.5775,-0.10889999999999933,-2.379,1965568.32,1051022.65
1165,601939.SH,20160817,4.4602,4.4686,4.4015,4.435,4.4686,-0.03360000000000074,-0.7519,812419.85,429584.262
1164,601939.SH,20160818,4.435,4.4518,4.3847,4.4099,4.435,-0.025099999999999234,-0.566,767116.9,404018.903
1163,601939.SH,20160819,4.4099,4.4183,4.3847,4.4183,4.4099,0.008399999999999963,0.1905,540053.78,283545.322
1162,601939.SH,20160822,4.4099,4.4518,4.3931,4.435,4.4183,0.01669999999999927,0.378,699041.93,368275.617
1161,601939.SH,20160823,4.4183,4.4853,4.4183,4.4769,4.435,0.04190000000000005,0.9448,778577.5,414540.956
1160,601939.SH,20160824,4.4686,4.4769,4.435,4.4602,4.4769,-0.01669999999999927,-0.373,543587.05,289056.865
1159,601939.SH,20160825,4.4602,4.4937,4.4434,4.4686,4.4602,0.008399999999999963,0.1883,774670.11,412812.552
1158,601939.SH,20160826,4.4686,4.4769,4.4099,4.4183,4.4686,-0.05030000000000001,-1.1256,641056.84,339040.666
1157,601939.SH,20160829,4.4183,4.4266,4.368,4.3931,4.4183,-0.025200000000000777,-0.5704,686487.16,359616.944
1156,601939.SH,20160830,4.3931,4.4183,4.3931,4.4099,4.3931,0.016800000000000814,0.3824,779900.47,409947.015
1155,601939.SH,20160831,4.4099,4.4266,4.3931,4.4183,4.4099,0.008399999999999963,0.1905,583025.53,306983.614
1154,601939.SH,20160901,4.4183,4.4686,4.4099,4.4434,4.4183,0.025099999999999234,0.5681,739653.1,391341.739
1153,601939.SH,20160902,4.4266,4.4769,4.4099,4.4434,4.4434,0.0,0.0,928410.37,492117.303
1152,601939.SH,20160905,4.4434,4.4518,4.435,4.4518,4.4434,0.008400000000000851,0.189,690121.22,365709.774
1151,601939.SH,20160906,4.4518,4.4686,4.4266,4.4434,4.4518,-0.008400000000000851,-0.1887,748187.59,397198.91
1150,601939.SH,20160907,4.4434,4.4518,4.4183,4.4266,4.4434,-0.016799999999999926,-0.3781,627641.7,332230.387
1149,601939.SH,20160908,4.435,4.435,4.4015,4.4266,4.4266,0.0,0.0,458808.4,241830.449
1148,601939.SH,20160909,4.4183,4.4434,4.4015,4.4099,4.4266,-0.01669999999999927,-0.3773,541276.29,285762.734
1147,601939.SH,20160912,4.3847,4.3931,4.3093,4.326,4.4099,-0.08390000000000075,-1.9025,1053319.51,545699.455
1146,601939.SH,20160913,4.3344,4.3428,4.3176,4.3344,4.326,0.008399999999999963,0.1942,399521.97,206459.351
1145,601939.SH,20160914,4.326,4.3344,4.2925,4.3009,4.3344,-0.0334999999999992,-0.7729,758320.82,389887.895
1144,601939.SH,20160919,4.3009,4.3344,4.3009,4.3344,4.3009,0.0334999999999992,0.7789,567656.5,292233.171
1143,601939.SH,20160920,4.326,4.326,4.3009,4.3176,4.3344,-0.016799999999999926,-0.3876,389649.13,200334.627
1142,601939.SH,20160921,4.3176,4.3512,4.3093,4.3344,4.3176,0.016799999999999926,0.3891,334686.77,172862.513
1141,601939.SH,20160922,4.3512,4.3847,4.3344,4.368,4.3344,0.03360000000000074,0.7752,535465.88,278622.432
1140,601939.SH,20160923,4.368,4.3931,4.3596,4.3847,4.368,0.01669999999999927,0.3823,375620.46,196376.546
1139,601939.SH,20160926,4.3847,4.3931,4.3176,4.326,4.3847,-0.058699999999999974,-1.3387,700784.77,363679.242
1138,601939.SH,20160927,4.3176,4.3512,4.3009,4.3512,4.326,0.025200000000000777,0.5825,416718.9,214966.164
1137,601939.SH,20160928,4.3428,4.3428,4.3093,4.3176,4.3512,-0.03360000000000074,-0.7722,334094.68,172610.877
1136,601939.SH,20160929,4.326,4.3512,4.3176,4.3344,4.3176,0.016799999999999926,0.3891,416334.15,215305.145
1135,601939.SH,20160930,4.326,4.368,4.326,4.3428,4.3344,0.008400000000000851,0.1938,323296.83,167598.37
1134,601939.SH,20161010,4.3512,4.3763,4.3512,4.368,4.3428,0.02519999999999989,0.5803,490212.68,255302.578
1133,601939.SH,20161011,4.3763,4.3763,4.3512,4.368,4.368,0.0,0.0,480473.8,250199.358
1132,601939.SH,20161012,4.3596,4.3596,4.326,4.3428,4.368,-0.02519999999999989,-0.5769,475955.92,246527.45
1131,601939.SH,20161013,4.3428,4.3512,4.3009,4.326,4.3428,-0.016800000000000814,-0.3868,745603.22,384170.895
1130,601939.SH,20161014,4.3176,4.326,4.3009,4.326,4.326,0.0,0.0,573572.62,294766.257
1129,601939.SH,20161017,4.3344,4.3344,4.2925,4.3093,4.326,-0.01669999999999927,-0.386,491813.37,253053.473
1128,601939.SH,20161018,4.2925,4.3344,4.2925,4.3344,4.3093,0.025099999999999234,0.5825,501518.28,258155.804
1127,601939.SH,20161019,4.3344,4.368,4.326,4.3428,4.3344,0.008400000000000851,0.1938,537588.05,278897.259
1126,601939.SH,20161020,4.3428,4.3512,4.326,4.3428,4.3428,0.0,0.0,361665.03,187280.718
1125,601939.SH,20161021,4.3344,4.3596,4.3344,4.3596,4.3428,0.016799999999999926,0.3868,383756.23,198927.975
1124,601939.SH,20161024,4.3596,4.4434,4.3596,4.4266,4.3596,0.06699999999999928,1.5368,1119054.59,588854.369
1123,601939.SH,20161025,4.4266,4.435,4.4015,4.435,4.4266,0.008399999999999963,0.1898,482914.01,254616.863
1122,601939.SH,20161026,4.4266,4.435,4.3931,4.4015,4.435,-0.0334999999999992,-0.7554,429667.95,225987.476
1121,601939.SH,20161027,4.3931,4.4015,4.368,4.3847,4.4015,-0.016800000000000814,-0.3817,331828.9,173462.232
1120,601939.SH,20161028,4.3847,4.435,4.3763,4.4099,4.3847,0.025200000000000777,0.5747,697747.03,367534.482
1119,601939.SH,20161031,4.4015,4.4183,4.3763,4.4099,4.4099,0.0,0.0,346050.1,181741.363
1118,601939.SH,20161101,4.4015,4.4434,4.4015,4.435,4.4099,0.025099999999999234,0.5692,456870.49,241192.692
1117,601939.SH,20161102,4.4266,4.4266,4.3931,4.4099,4.435,-0.025099999999999234,-0.566,537597.61,282686.208
1116,601939.SH,20161103,4.4015,4.4434,4.3931,4.435,4.4099,0.025099999999999234,0.5692,599307.82,316283.981
1115,601939.SH,20161104,4.4266,4.4518,4.3847,4.4015,4.435,-0.0334999999999992,-0.7554,777566.65,409596.688
1114,601939.SH,20161107,4.3931,4.4183,4.3847,4.4015,4.4015,0.0,0.0,528669.42,277436.599
1113,601939.SH,20161108,4.4099,4.4602,4.4099,4.4434,4.4015,0.04189999999999916,0.9519,1105835.46,585285.162
1112,601939.SH,20161109,4.4434,4.4434,4.368,4.4183,4.4434,-0.025099999999999234,-0.5649,1030525.9,542425.154
1111,601939.SH,20161110,4.435,4.4602,4.4266,4.4518,4.4183,0.033500000000000085,0.7582,552053.34,292540.915
1110,601939.SH,20161111,4.4434,4.4602,4.4266,4.4602,4.4518,0.008399999999999963,0.1887,616989.06,327382.347
1109,601939.SH,20161114,4.4434,4.4769,4.435,4.4686,4.4602,0.008399999999999963,0.1883,950988.8,505761.93
1108,601939.SH,20161115,4.4602,4.4769,4.4266,4.4518,4.4686,-0.016799999999999926,-0.376,1071298.1,569173.214
1107,601939.SH,20161116,4.4602,4.4602,4.4266,4.4518,4.4518,0.0,0.0,577149.0,305863.396
1106,601939.SH,20161117,4.435,4.4518,4.435,4.4518,4.4518,0.0,0.0,277576.01,147048.01
1105,601939.SH,20161118,4.4434,4.4518,4.4266,4.435,4.4518,-0.016800000000000814,-0.3774,345253.8,182598.781
1104,601939.SH,20161121,4.4266,4.4769,4.4266,4.4602,4.435,0.025200000000000777,0.5682,737195.01,392121.778
1103,601939.SH,20161122,4.4602,4.4937,4.4434,4.4937,4.4602,0.0334999999999992,0.7511,953146.3,508476.215
1102,601939.SH,20161123,4.4853,4.6027,4.4853,4.5272,4.4937,0.033500000000000085,0.7455,1379469.84,748246.881
1101,601939.SH,20161124,4.5189,4.5356,4.4853,4.5189,4.5272,-0.008299999999999308,-0.1833,1260769.87,677655.376
1100,601939.SH,20161125,4.5356,4.6698,4.5356,4.6614,4.5189,0.14250000000000007,3.1534,2027986.19,1114601.075
1099,601939.SH,20161128,4.6698,4.8291,4.6614,4.6865,4.6614,0.025099999999999234,0.5385,1701170.26,959817.439
1098,601939.SH,20161129,4.6782,4.7536,4.6614,4.7201,4.6865,0.03360000000000074,0.717,1062716.49,596811.873
1097,601939.SH,20161130,4.7201,4.7536,4.653,4.6698,4.7201,-0.05030000000000001,-1.0657,908037.67,507663.83
1096,601939.SH,20161201,4.6614,4.7201,4.653,4.6865,4.6698,0.01669999999999927,0.3576,662187.07,371027.915
1095,601939.SH,20161202,4.6782,4.7955,4.653,4.7368,4.6865,0.05030000000000001,1.0733,1460173.91,821995.128
1094,601939.SH,20161205,4.7117,4.7788,4.6865,4.7368,4.7368,0.0,0.0,1058465.99,596894.834
