,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
977,600036.SH,20170601,19.7489,20.0319,19.6604,19.9788,19.8285,0.15030000000000143,0.758,780922.38,1753824.149
976,600036.SH,20170602,20.0761,20.1203,19.5189,19.5985,19.9788,-0.3802999999999983,-1.9035,510194.53,1138839.813
975,600036.SH,20170605,19.3951,19.6074,19.1033,19.4393,19.5985,-0.159200000000002,-0.8123,650265.49,1419799.513
974,600036.SH,20170606,19.457,19.572,19.1563,19.3951,19.4393,-0.04420000000000002,-0.2274,548844.5,1199205.646
973,600036.SH,20170607,19.4747,19.97,19.4128,19.9169,19.3951,0.5217999999999989,2.6904,964963.05,2160376.512
972,600036.SH,20170608,19.7666,20.1469,19.4393,20.1115,19.9169,0.19460000000000122,0.9771,748657.98,1680209.789
971,600036.SH,20170609,20.1203,20.6068,20.0054,20.2618,20.1115,0.15030000000000143,0.7473,837533.01,1924613.476
970,600036.SH,20170612,20.1999,20.5714,20.0407,20.1999,20.2618,-0.0619000000000014,-0.3055,555654.34,1276327.539
969,600036.SH,20170613,20.253,20.3237,19.7223,19.8904,20.1999,-0.3094999999999999,-1.5322,542608.16,1220058.068
968,600036.SH,20170614,19.8934,19.9941,19.4087,19.4819,19.8934,-0.4115000000000002,-2.0685,518015.61,1115250.426
967,600036.SH,20170615,19.4819,19.7928,19.116,19.1434,19.4819,-0.3384999999999998,-1.7375,675372.81,1425902.902
966,600036.SH,20170616,19.1252,19.2898,18.9697,19.0337,19.1434,-0.10970000000000013,-0.573,531910.74,1113029.442
965,600036.SH,20170619,19.1343,19.4819,19.052,19.3538,19.0337,0.32010000000000005,1.6818,546633.3,1152930.39
964,600036.SH,20170620,19.4819,19.7014,19.1343,19.2806,19.3538,-0.07319999999999993,-0.3782,532168.17,1127816.326
963,600036.SH,20170621,19.4727,19.5276,19.0611,19.491,19.2806,0.21039999999999992,1.0913,507863.21,1074173.574
962,600036.SH,20170622,19.4361,21.2471,19.3904,20.7898,19.491,1.2988,6.6636,1523888.02,3414570.661
961,600036.SH,20170623,20.68,21.1099,20.3782,21.0642,20.7898,0.2744,1.3199,941208.81,2136408.542
960,600036.SH,20170626,21.1099,21.8691,21.0276,21.0733,21.0642,0.009100000000000108,0.0432,889957.83,2084599.648
959,600036.SH,20170627,20.9819,22.4819,20.7898,22.2807,21.0733,1.2073999999999998,5.7295,1075846.36,2541437.047
958,600036.SH,20170628,22.052,22.3904,21.7685,21.7685,22.2807,-0.5122,-2.2989,737129.67,1774023.852
957,600036.SH,20170629,21.9514,22.2624,21.6496,22.0886,21.7685,0.32010000000000005,1.4705,594213.56,1432956.91
956,600036.SH,20170630,21.9514,22.116,21.677,21.8691,22.0886,-0.21950000000000003,-0.9937,406988.2,972087.189
955,600036.SH,20170703,21.7685,21.7685,21.3386,21.5124,21.8691,-0.3567,-1.6311,416238.71,979092.99
954,600036.SH,20170704,21.5032,21.5855,20.8721,21.0368,21.5124,-0.4756,-2.2108,573636.8,1325615.809
953,600036.SH,20170705,21.0185,21.9971,20.8996,21.8599,21.0368,0.8231000000000002,3.9127,783996.96,1836342.521
952,600036.SH,20170706,21.6861,22.0794,21.4026,21.9148,21.8599,0.05489999999999995,0.2511,624333.0,1481675.281
951,600036.SH,20170707,21.7685,21.8599,21.0825,21.2746,21.9148,-0.6402000000000001,-2.9213,632179.85,1478551.36
